player_name,rating_1.0_data,weapon_data,rating_2.0,DPR,KAST,Impact,ADR,KPR,total_kills,HS%,total_deaths,KD_ratio,dmgPR,grenade_dmgPR,maps_played,rounds_played,APR,saved_by_teammatePR,saved_teammatesPR,rounds_with_kils,KD_diff,total_opening_kills,total_opening_deaths,opening_kill_ratio,opening_kill_rating,team_W%_after_opening,opening_kill_in_W_rounds,0_kill_rounds,1_kill_rounds,2_kill_rounds,3_kill_rounds,4_kill_rounds,5_kill_rounds,rifle_kills,sniper_kills,smg_kills,pistol_kills,grenade_kills,other_kills,maps_W%,rating_2.0_1+,rating_2.0_1+_streak,rating_1.0_all_Career,rating_1.0_online_Career,rating_1.0_lan_Career,rating_1.0_major_Career,clutches_won_1on1,clutches_lost_1on1,clutches_won_1on2,clutches_won_1on3,clutches_won_1on4,clutches_won_1on5,clutches_1on1_ratio
anonim_pro,-,-,0.646412335,0.655433989,0.688378178,0.605248415,0.560858676,0.617755815,0.254854804,0.45217654,0.788771263,0.355626638,0.597788317,0.121492841,0.103979889,0.229878366,0.350118231,0.497378136,0.5000138,0.237964868,0.390213409,0.199470953,0.13443658,0.310309869,0.485234671,0.700105025,0.374754386,0.240241659,0.244541587,0.229655152,0.214189231,0.144013233,0.046900103,0.19359866,0.006473157,0.069117073,0.239332602,0.182271341,0.044173803,0.682577311,0.513644179,0.205445196,0.319197345,0.331301869,0.383279607,0,0.192086265,0.194343902,0.143548057,0.085394707,0,0,0.64603503
anonim_pro,-,-,0.660347929,0.668815977,0.716959657,0.57771023,0.596664718,0.591493567,0.259146922,0.439468576,0.822906909,0.359625275,0.59773572,0.114996517,0.080721018,0.275111817,0.360101143,0.489853876,0.476204164,0.276056358,0.422838552,0.215965842,0.146993642,0.346048348,0.49200648,0.711080465,0.378856986,0.226214463,0.2352944,0.253873414,0.184876195,0.163017859,0.050216848,0.186883172,-0.014668295,0.070499022,0.227169963,0.171075147,0.027703867,0.668494942,0.545296102,0.173399572,0.340743375,0.327011643,0.385334187,0,0.197919635,0.203307248,0.133070094,0.094438883,0,0,1.182907967
anonim_pro,-,-,0.66591617,0.667158786,0.705512728,0.587899658,0.58943259,0.606058773,0.262621457,0.4281686,0.787663897,0.363836803,0.555129168,0.132903577,0.116051773,0.272920647,0.358645198,0.493636758,0.480113897,0.252291049,0.408710236,0.21052492,0.169086036,0.350750047,0.475168043,0.722528245,0.384510173,0.254182977,0.247313083,0.224314563,0.225849475,0.177715305,0.09636719,0.149736386,0.00620718,0.054453349,0.245802673,0.18353643,0.040879071,0.670800468,0.547879889,0.15891016,0.331742917,0.319366029,0.406840851,0,0.198643321,0.204131145,0.152980028,0.088529226,0,0,0.77043099
anonim_pro,-,-,0.63727415,0.629962648,0.681777612,0.610312754,0.561059408,0.623419288,0.240159116,0.417448249,0.818315376,0.366213875,0.564682366,0.133617565,0.085591455,0.279679287,0.355201343,0.505232276,0.504767932,0.272931979,0.386881458,0.19997787,0.173975034,0.30692607,0.490717467,0.708488712,0.38527819,0.257000942,0.236367019,0.216157944,0.223713841,0.179300964,0.073060981,0.161784339,0.016240243,0.091906428,0.234279086,0.196864955,0.065449402,0.667789829,0.523288146,0.178424613,0.353371421,0.298735041,0.394489274,0,0.186028275,0.196838535,0.146958814,0.056988933,0,0,0.678342627
anonim_pro,-,-,0.630314064,0.649520566,0.681666233,0.612810297,0.557439668,0.592372948,0.228492021,0.404212377,0.815460181,0.402407999,0.563416555,0.126413838,0.119592595,0.236810476,0.385628197,0.502245209,0.515473254,0.244210825,0.383208655,0.183123798,0.173992087,0.347526075,0.48237649,0.725958541,0.3626937,0.256090201,0.236662228,0.213852744,0.204006043,0.15265309,0.048922441,0.159996883,0.00578599,0.056682392,0.268826377,0.191094049,0.063484645,0.672033428,0.524490693,0.178904924,0.324352335,0.333828142,0.413532885,0,0.196796031,0.176999031,0.16052815,0.086647824,0,0,0.787827937
anonim_pro,-,-,0.647207142,0.637062499,0.727458424,0.577345759,0.575981621,0.625302202,0.262746505,0.413717831,0.813211643,0.369366413,0.561148943,0.135356921,0.079376239,0.27152761,0.383440514,0.522021145,0.513651214,0.246357682,0.412202694,0.185708384,0.140017182,0.347021372,0.497852661,0.698126043,0.39584831,0.256308838,0.273833723,0.238648714,0.231828242,0.181572198,0.050535,0.164951056,0.02796116,0.073790513,0.225362107,0.188523406,0.056638858,0.654481365,0.512066771,0.189066895,0.326340036,0.298668713,0.415449598,0,0.210426685,0.171227145,0.138627324,0.095656041,0,0,0.455534583
anonim_pro,-,-,0.629771813,0.662428618,0.699109159,0.57081486,0.586106,0.622599364,0.239667196,0.41463179,0.804987877,0.364547108,0.566570917,0.150656841,0.108694152,0.260465659,0.358246802,0.523121101,0.486382068,0.234504794,0.414902422,0.197489444,0.168782648,0.316566119,0.503130615,0.718538464,0.393007049,0.264505205,0.243911099,0.226712638,0.22924706,0.177256112,0.083410432,0.152420087,0.027958522,0.08765891,0.229376507,0.19240538,0.050555062,0.66605005,0.519902466,0.172679727,0.332263911,0.304885048,0.405038448,0,0.195589499,0.181055765,0.14793635,0.053468611,0,0,0.789746537
anonim_pro,-,-,0.653853899,0.656080384,0.704544033,0.607037576,0.590382465,0.61434707,0.221586158,0.417950288,0.790758266,0.359873557,0.579427629,0.110447493,0.101090922,0.234060967,0.381726479,0.496715747,0.490603771,0.27682844,0.396988935,0.178561945,0.146810089,0.317356943,0.497589862,0.740131351,0.385034316,0.22213715,0.233909587,0.23515189,0.216148475,0.148554212,0.090751596,0.179693382,0.002377775,0.069174124,0.236157897,0.179257404,0.055768557,0.661638171,0.552019852,0.191281121,0.315782878,0.299007086,0.391194172,0,0.168156675,0.198466604,0.142247715,0.053522787,0,0,0.830169161
anonim_pro,-,-,0.628883622,0.625546786,0.717386412,0.612021561,0.565085511,0.61376471,0.239340427,0.429531684,0.79342119,0.370933334,0.559314523,0.108388372,0.114092914,0.263835368,0.360382694,0.510038921,0.520049656,0.279206021,0.424601978,0.172232204,0.170647897,0.344139521,0.482208308,0.694762498,0.407903529,0.263334548,0.249311067,0.227405116,0.208112482,0.145037079,0.047576605,0.146503342,0.001642961,0.089855879,0.226541345,0.201271103,0.048993321,0.687824942,0.550024809,0.201483973,0.339551627,0.296862043,0.396656266,0,0.19990136,0.16503921,0.13771111,0.081716548,0,0,0.818850585
anonim_pro,-,-,0.647510621,0.625078458,0.701495697,0.56690074,0.569552943,0.588476322,0.23633581,0.408848535,0.780075452,0.366622148,0.599733082,0.126691959,0.114974978,0.245236673,0.362251151,0.478262455,0.523911774,0.271511965,0.3812849,0.214193417,0.16694869,0.329453348,0.486980787,0.715130017,0.367777001,0.242472432,0.242495761,0.229699087,0.197805639,0.180231167,0.072963809,0.169147168,-0.0140949,0.091661928,0.242297367,0.197136967,0.034030005,0.663184114,0.551154327,0.173497599,0.345817319,0.285574139,0.420269549,0,0.185227077,0.17490764,0.165291981,0.091377087,0,0,1.011764972
anonim_pro,-,-,0.647875251,0.66814965,0.721183546,0.586942988,0.592913199,0.604640124,0.24499139,0.418736569,0.809153097,0.371201312,0.562677528,0.141577947,0.080535813,0.242201597,0.357883033,0.524458577,0.492958481,0.2358897,0.408421355,0.211875641,0.161300615,0.313672394,0.487065439,0.7401719,0.391105683,0.264086565,0.242808349,0.248157696,0.196047463,0.178207955,0.06871246,0.163696977,-0.018709283,0.046615697,0.264082547,0.19280039,0.069984195,0.660702462,0.535785855,0.188746069,0.349756161,0.309616814,0.39615845,0,0.185740812,0.195648595,0.136637107,0.070288276,0,0,0.616375362
anonim_pro,-,-,0.658533391,0.646641457,0.708275711,0.583135422,0.561777153,0.630436394,0.24134635,0.435207333,0.810232402,0.403861883,0.578213357,0.115729084,0.082942365,0.264613535,0.371935169,0.512640917,0.489248551,0.261217445,0.391892227,0.184334032,0.176446787,0.327606457,0.506192426,0.701173936,0.372084357,0.227708775,0.259236667,0.224869553,0.22405913,0.162943164,0.088159491,0.163814866,-0.0030042,0.091788222,0.238391497,0.166103764,0.06885333,0.663255787,0.556670556,0.18531303,0.320028359,0.308974408,0.402521635,0,0.21299421,0.190510873,0.134156484,0.097709461,0,0,0.770123216
anonim_pro,-,-,0.6346745,0.636568555,0.722827835,0.564866447,0.579428224,0.635673057,0.248731559,0.414428812,0.78237585,0.38572643,0.592953809,0.126729915,0.093175,0.234427245,0.354476486,0.479751352,0.506936631,0.232047347,0.415866593,0.210541785,0.157176265,0.32103833,0.497183184,0.731939884,0.371529861,0.237268551,0.271110313,0.22876213,0.223916632,0.185628686,0.087058529,0.178650295,0.012691825,0.071422629,0.22986971,0.202198551,0.023572286,0.686445549,0.540119396,0.164787492,0.356043897,0.294661517,0.415895701,0,0.207496844,0.206876931,0.150874719,0.058538632,0,0,0.556216172
anonim_pro,-,-,0.647940876,0.666560947,0.693816188,0.603519479,0.569207708,0.617675402,0.236760963,0.42524886,0.780220298,0.384018065,0.58500036,0.145620194,0.094906099,0.247503617,0.375247632,0.51683799,0.505223605,0.241007959,0.401415516,0.201077375,0.138083906,0.327852141,0.458812514,0.701065333,0.411426994,0.225527874,0.271464077,0.243130154,0.2253634,0.151823231,0.088839986,0.172768858,0.024227712,0.052100632,0.271116343,0.174463751,0.034744161,0.64844487,0.519304829,0.173907652,0.320659492,0.326645635,0.391285276,0,0.198843677,0.189123567,0.173108263,0.068871314,0,0,0.809394578
anonim_pro,-,-,0.645343905,0.65030273,0.694193265,0.576220532,0.573216229,0.588759519,0.262177558,0.43961427,0.824284442,0.367090528,0.599940555,0.146261132,0.102595515,0.244860817,0.391764093,0.477878999,0.475482474,0.231498341,0.394105938,0.202713602,0.175078534,0.34870929,0.4705832,0.721004318,0.401750844,0.236920688,0.257420956,0.221800877,0.195913422,0.145743172,0.072431525,0.17259699,0.026043121,0.093855986,0.25916055,0.201114021,0.025299998,0.66039741,0.540749756,0.178355214,0.33532016,0.285892162,0.400987584,0,0.184883737,0.201865989,0.143132275,0.064217034,0,0,0.663158446
anonim_pro,-,-,0.669916633,0.670913501,0.687804778,0.587817152,0.569138808,0.594802039,0.26382866,0.450796338,0.808929073,0.399965838,0.595927383,0.114292279,0.123321785,0.271519715,0.353568099,0.521729882,0.475318596,0.268541949,0.392969495,0.177683579,0.158493178,0.318687317,0.475670501,0.73829957,0.384084337,0.262241495,0.246216338,0.235025304,0.217921703,0.163813052,0.081408773,0.181771565,0.000470144,0.080566392,0.259077344,0.199335089,0.045520679,0.665234978,0.535802922,0.188814056,0.352905642,0.31402358,0.387410172,0,0.21245614,0.193765888,0.160383668,0.061290807,0,0,0.591874024
anonim_pro,-,-,0.655716909,0.63004601,0.704284309,0.590926775,0.599878397,0.586433445,0.238145524,0.432067053,0.779075062,0.398679517,0.568415651,0.144385532,0.11540683,0.255039488,0.353531915,0.475720876,0.51351428,0.264511022,0.39997008,0.219235006,0.138513234,0.322879285,0.472945524,0.725772457,0.404202612,0.225405789,0.234200826,0.225168682,0.225383894,0.152670901,0.05086437,0.172439349,0.003533808,0.047048656,0.257528227,0.18378628,0.024775538,0.690571752,0.554146982,0.165306982,0.352599409,0.330238042,0.388731193,0,0.189768308,0.204699079,0.132652715,0.079642067,0,0,0.723017892
anonim_pro,-,-,0.64320743,0.671778658,0.693344239,0.568271133,0.586806688,0.633235743,0.251864256,0.4067406,0.807721045,0.401517892,0.593174154,0.109551894,0.084938982,0.264481286,0.358904636,0.515523582,0.493841819,0.233607617,0.399654596,0.171602285,0.174405812,0.325135929,0.467454445,0.698810263,0.404757052,0.266458294,0.241115142,0.235595086,0.210026071,0.165303984,0.086252315,0.183443128,-0.00833506,0.074791834,0.249632106,0.171250156,0.051316483,0.657934839,0.532295189,0.165378144,0.343803683,0.290552257,0.424400888,0,0.206299583,0.186856735,0.16257507,0.082846044,0,0,0.842414195
anonim_pro,-,-,0.655927583,0.635963602,0.722244425,0.577273498,0.601427357,0.595734609,0.233783317,0.451163127,0.813428754,0.362513235,0.57402238,0.151591151,0.112040144,0.242357062,0.364883676,0.501071057,0.515814842,0.252311508,0.399601451,0.192380426,0.175311708,0.347341872,0.485633551,0.710196531,0.399706486,0.267283197,0.273553623,0.239116252,0.223344765,0.141696182,0.048806406,0.180225749,-0.018809247,0.058357152,0.24643667,0.186694416,0.027363232,0.663106939,0.543213138,0.175855946,0.311815609,0.318075176,0.412126497,0,0.181522822,0.162128898,0.133274562,0.09699067,0,0,0.446507127
anonim_pro,-,-,0.62776504,0.660408747,0.684167827,0.604493026,0.552889617,0.606980686,0.25532261,0.426065129,0.788426039,0.397775447,0.598848774,0.107056338,0.113275545,0.26691052,0.38074118,0.497301855,0.497592019,0.254069847,0.382912642,0.216292418,0.15927692,0.349237339,0.503253548,0.700853018,0.389530084,0.262518777,0.238991668,0.244169227,0.183303986,0.158185421,0.089083224,0.145204993,-0.002383719,0.082043102,0.245626319,0.187736933,0.066526557,0.685088232,0.533318828,0.168625175,0.333836611,0.325469584,0.422050075,0,0.199234428,0.185224637,0.145064975,0.090338419,0,0,0.638434629
anonim_pro,-,-,0.655277972,0.642733192,0.717090499,0.56563361,0.570365684,0.597507321,0.260553411,0.437712739,0.795242435,0.373260343,0.60008264,0.139413504,0.107602549,0.247238736,0.354564869,0.497562418,0.475566963,0.235556191,0.406737649,0.170583489,0.152343484,0.331223773,0.478695078,0.735335618,0.379330119,0.252583873,0.240123437,0.215109011,0.222077496,0.157119482,0.084135019,0.155989777,-0.008127847,0.081135187,0.261664358,0.158692566,0.042249561,0.65343076,0.540956975,0.163425978,0.325594924,0.295902285,0.416055895,0,0.216816486,0.207687797,0.140726651,0.070429094,0,0,1.002547805
anonim_pro,-,-,0.636304372,0.65793316,0.70084006,0.56767321,0.569452225,0.617830055,0.236329141,0.423533573,0.776069045,0.385489014,0.588079187,0.132395997,0.120720499,0.276647646,0.354183337,0.491843298,0.495568427,0.279788364,0.382666766,0.187213252,0.164216307,0.318421215,0.496583092,0.73286265,0.37000771,0.237773816,0.24338781,0.242671343,0.191260058,0.183078907,0.069688322,0.166721419,0.01436966,0.047466359,0.261672557,0.185601161,0.038680647,0.652559936,0.544083823,0.184741986,0.32103107,0.326753118,0.39260794,0,0.18803406,0.165639459,0.154907598,0.051945224,0,0,0.744365771
anonim_pro,-,-,0.648601179,0.627491073,0.696916613,0.596315379,0.558335033,0.624182279,0.231600502,0.4165957,0.779371294,0.392687577,0.557667343,0.109092201,0.093944138,0.264829321,0.356382689,0.519192795,0.524982802,0.264893447,0.422543598,0.206946084,0.134232951,0.340247073,0.472257668,0.720507169,0.364369334,0.242465459,0.257885334,0.214843829,0.198359161,0.174352397,0.068758273,0.15684718,-0.002360312,0.046754532,0.231652064,0.200257981,0.036049833,0.687468584,0.53725957,0.188399152,0.341669366,0.294173696,0.390005452,0,0.170174742,0.203341867,0.138673398,0.097228107,0,0,1.212943847
anonim_pro,-,-,0.650985004,0.629767895,0.7147747,0.579586429,0.592947052,0.603425114,0.247238021,0.432832432,0.819839327,0.366626428,0.588259492,0.13573426,0.090787654,0.260948369,0.357427767,0.506935726,0.490588525,0.238634861,0.421775605,0.211326699,0.146485673,0.326250771,0.493441171,0.73245264,0.398600257,0.225594547,0.256360525,0.257089023,0.229838587,0.158549617,0.085514106,0.186236844,0.023025117,0.06533452,0.252227512,0.178784599,0.057000108,0.667857545,0.535919467,0.175714469,0.347257731,0.323939853,0.393140976,0,0.19810084,0.172024539,0.160664765,0.055188241,0,0,0.77872095
anonim_pro,-,-,0.644155402,0.658631832,0.723256583,0.574425772,0.585443061,0.635122721,0.234080198,0.444347639,0.817139906,0.398359678,0.567685741,0.113376,0.105593566,0.278504974,0.392958689,0.479170917,0.521764383,0.270146807,0.39698943,0.176698428,0.16753377,0.30644822,0.462276952,0.695755635,0.379956712,0.23332347,0.247722823,0.246634447,0.224999644,0.181756606,0.066018422,0.190273389,-0.012038281,0.05006198,0.234259985,0.157843419,0.048597025,0.665977902,0.529487678,0.188020213,0.349296445,0.285569154,0.414493265,0,0.181583401,0.16584875,0.133759539,0.071170357,0,0,0.713268765
anonim_pro,-,-,0.63425643,0.630571642,0.727969226,0.573535073,0.594833942,0.609750147,0.25109087,0.421390745,0.820137664,0.393188381,0.59465412,0.109343374,0.110932809,0.273434132,0.397319249,0.518842253,0.505863279,0.27146791,0.42074737,0.210759485,0.153849808,0.304759846,0.483650064,0.709283572,0.366087322,0.237850259,0.233764752,0.219061441,0.21426424,0.173846868,0.085224366,0.170610517,0.024146955,0.069832221,0.263332642,0.171865113,0.036951376,0.695740238,0.522187529,0.190314075,0.345289807,0.305894833,0.428709864,0,0.176247346,0.182371528,0.155940745,0.094377157,0,0,0.623973876
anonim_pro,-,-,0.62234832,0.667166798,0.723765028,0.594926074,0.558622471,0.610614078,0.25719188,0.429086972,0.807246151,0.364523699,0.564757265,0.145090958,0.120907393,0.268453795,0.383436079,0.492406736,0.506374286,0.25536706,0.397520902,0.218969065,0.134253085,0.316204527,0.501121023,0.711449832,0.392445975,0.225431623,0.262721733,0.226687157,0.232039522,0.155843279,0.082797417,0.154411711,-0.01406053,0.073362542,0.271378237,0.164747706,0.05672924,0.672143201,0.524407675,0.164762795,0.32645032,0.324340806,0.382580137,0,0.216472797,0.188012611,0.155559721,0.097797199,0,0,0.893176691
anonim_pro,-,-,0.663671312,0.661631417,0.682451552,0.577863694,0.575766769,0.596634354,0.230774774,0.435609709,0.807064142,0.378823674,0.593838286,0.141216858,0.116929129,0.231614366,0.364834079,0.484736676,0.519343117,0.265546741,0.41277665,0.196551427,0.150436724,0.346575445,0.457384935,0.718383425,0.401371427,0.229080729,0.263002223,0.222312693,0.209441767,0.180869479,0.095837182,0.14404193,0.016707326,0.065966572,0.232096812,0.161076603,0.069165242,0.697569194,0.531987,0.180256756,0.344195119,0.302337808,0.395084382,0,0.204111368,0.183144472,0.174671745,0.066423118,0,0,0.694304172
anonim_pro,-,-,0.653592172,0.637515092,0.701697839,0.609274953,0.553740633,0.633345497,0.240970133,0.453363208,0.795266482,0.392794981,0.578468801,0.142888349,0.10939404,0.272676582,0.357242892,0.492946392,0.509929737,0.268499495,0.400021278,0.198357212,0.162218875,0.303655985,0.474094565,0.695310875,0.367378531,0.255629865,0.256634226,0.224863576,0.204750061,0.160121674,0.065705402,0.177918704,0.003881058,0.069701025,0.247118733,0.191161504,0.061394136,0.653200124,0.541860224,0.202188504,0.355963059,0.321918684,0.416503765,0,0.197042485,0.167533223,0.176861105,0.09177452,0,0,0.702605668
anonim_pro,-,-,0.663789161,0.656295574,0.691299486,0.566675061,0.55582942,0.606431515,0.228616014,0.427716378,0.784670672,0.384725627,0.59414111,0.149566349,0.091659794,0.249520983,0.376595713,0.515135116,0.499223021,0.261702981,0.400009403,0.199405159,0.139978503,0.320420961,0.471465635,0.733038077,0.369575543,0.225056493,0.230038748,0.258520333,0.199277558,0.157413336,0.081300069,0.149481163,0.028858091,0.066833343,0.272443917,0.186468853,0.064552954,0.657956055,0.529911409,0.16568609,0.320180041,0.312989693,0.403813903,0,0.17506136,0.20946691,0.174174819,0.077582987,0,0,0.765845806
anonim_pro,-,-,0.643254808,0.655956095,0.693949768,0.563840896,0.595902194,0.611197654,0.248462908,0.428361203,0.782501431,0.392682943,0.56936906,0.114020712,0.103207347,0.269156413,0.380172686,0.499369235,0.504735823,0.265223596,0.376247175,0.204283586,0.130744341,0.310992466,0.484862454,0.737456593,0.372937802,0.223586674,0.273623094,0.251925267,0.224141537,0.142320205,0.058823344,0.153831379,0.018295437,0.076042646,0.229000234,0.199459183,0.048103736,0.675714971,0.512789516,0.164014482,0.331244379,0.331900761,0.388765933,0,0.171187316,0.180128373,0.134532244,0.068046544,0,0,0.792153954
anonim_pro,-,-,0.650528869,0.628106614,0.687435672,0.581228568,0.587363274,0.599868264,0.265619455,0.415538545,0.809814633,0.358514936,0.588579673,0.126268506,0.124096402,0.264351491,0.350972569,0.5002009,0.513922652,0.263679327,0.395216768,0.189700852,0.173595193,0.303918222,0.477318134,0.721518283,0.386186652,0.224834373,0.231286358,0.256291166,0.208308239,0.141873067,0.072437037,0.151483791,-0.007389313,0.065519185,0.250334989,0.169480048,0.034162462,0.686584765,0.539385414,0.167123733,0.347396684,0.327725174,0.431761075,0,0.193287368,0.16094237,0.160553843,0.07394478,0,0,0.568653982
anonim_pro,-,-,0.645042959,0.647915062,0.708867427,0.584461522,0.562312785,0.613969515,0.220232849,0.420249168,0.779305164,0.356406672,0.554113883,0.142778152,0.104209201,0.241124468,0.351518732,0.517487443,0.520633907,0.269527388,0.412951281,0.216943693,0.1755563,0.308077157,0.479375487,0.697524552,0.407075471,0.242260761,0.25079149,0.252292624,0.216236632,0.163912075,0.074579161,0.167169582,-0.009487659,0.069026712,0.254326058,0.191544157,0.050675246,0.671741074,0.522839162,0.157631493,0.333640417,0.330243959,0.402150041,0,0.176757303,0.203866376,0.176418911,0.068737226,0,0,1.08027572
